7105,Cook House,Cook House,Cook House,COOK HOUSE,7105,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,109 Coolidge Drive,Santa Cruz,Santa Cruz,CA,95064,109 COOLIDGE DRIVE,5245,44,2,25,01/01/1845,01/01/1965,06/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7106,Carriage House,Carriage House,Carriage House,CARRIAGE HSE,7106,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,105 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,105 CARRIAGE HOUSE ROAD,5245,44,2,43,01/01/1845,09/01/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,Bug Shop,Bug Shop,Bug Shop,BUG SHOP,7107,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,111 Ox Team Road,Santa Cruz,Santa Cruz,CA,95064,111 OX TEAM ROAD,5245,44,1,1,01/01/1965,08/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,Cardiff House Women's Center,Cardiff House Women's Center,Cardiff House Women's Center,CARDIFF HSE,7108,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,117 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,117 CARRIAGE HOUSE ROAD,5245,44,2,19,01/01/1845,07/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7109,Carriage House Annex,Carriage House Annex,Carriage House Annex,CAR HSE ANNX,7109,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,116 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,116 CARRIAGE HOUSE ROAD,5245,44,1,2,01/01/1845,07/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7110,Barn G,Barn G,Barn G,BARN G SHOP,7110,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,101 Ox Team Road,Santa Cruz,Santa Cruz,CA,95064,101 OX TEAM ROAD,5245,44,2,63,01/01/1845,01/01/1965,,,,Construction date 1845.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,Receiving Barn,Receiving Barn,Barn H,BARN H RECV,7111,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,116 Ox Team Road,Santa Cruz,Santa Cruz,CA,95064,116 OX TEAM ROAD,5245,44,3,16,01/01/1845,03/01/1968,06/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7112,Theater Barn,Theater Barn,Theater Barn,THEATRE BARN,7112,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,101 Coolidge Drive,Santa Cruz,Santa Cruz,CA,95064,101 COOLIDGE DRIVE,5245,44,1,11,01/01/1845,05/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113,Hay Barn,Hay Barn,Hay Barn,HAY BARN,7113,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,94 Ranch View Road,Santa Cruz,Santa Cruz,CA,95064,94 RANCH VIEW ROAD,5245,44,1,11,01/01/1845,07/01/1972,11/30/2015,,03/31/2014,Certified LEED Gold 8-24-17. The Hay Barn was deconstructed and rebuilt per Secretary of the Interior regulations for historic structures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,Blacksmith Shop,Blacksmith Shop,Blacksmith Shop,BLKSMTH SHOP,7114,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,93 Ranch View Road,Santa Cruz,Santa Cruz,CA,95064,93 RANCH VIEW ROAD,5245,44,1,1,01/01/1845,09/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,Hahn Student Services,Hahn Student Services,Hahn Student Services,HAHN STUD SV,7115,Quarry Plaza,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,400 Hahn Road,Santa Cruz,Santa Cruz,CA,95064,400 HAHN ROAD,5245,44,2,106,01/01/1965,07/01/1965,06/01/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,Thimann Laboratories,Thimann Laboratories,Thimann Labs,THIMANN LAB,7116,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,568 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,568 STEINHART WAY,5245,44,4,248,01/01/1966,10/01/1966,06/01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,Thimann Lecture Hall,Thimann Lecture Hall,Thimann Lecture Hall,THI LEC HALL,7117,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,562 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,562 STEINHART WAY,5245,44,1,6,01/01/1966,10/01/1966,06/01/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7118,Thimann Receiving Building,Thimann Receiving Building,Thimann Receiving Building,THI RECEIVNG,7118,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,572 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,572 STEINHART WAY,5245,44,1,5,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7119,East Field House,East Field House,East Field House,FIELD HSE E,7119,OPERS Eastside,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,418 Hagar Drive,Santa Cruz,Santa Cruz,CA,95064,418 HAGAR DRIVE,5245,44,2,23,01/01/1965,09/01/1965,06/01/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,Cowell College Turner House,Cowell College Turner House,Cowell College Turner House,CL TURNER,7120,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,517 Cowell Service Road,Santa Cruz,Santa Cruz,CA,95064,517 COWELL SERVICE ROAD,5245,44,3,43,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,Cowell College Parrington House,Cowell College Parrington House,Cowell College Parrington House,CL PARRINGTN,7121,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,513 Cowell Service Road,Santa Cruz,Santa Cruz,CA,95064,513 COWELL SERVICE ROAD,5245,44,3,42,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,Cowell College Beard House,Cowell College Beard House,Cowell College Beard House,CL BEARD,7122,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,511 Cowell Service Road,Santa Cruz,Santa Cruz,CA,95064,511 COWELL SERVICE ROAD,5245,44,4,62,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,Cowell College Morison House,Cowell College Morison House,Cowell College Morison House,CL MORISON,7123,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,514 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,514 COWELL-STEVENSON ROAD,5245,44,4,55,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,Cowell College Prescott House,Cowell College Prescott House,Cowell College Prescott House,CL PRESCOTT,7124,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,512 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,512 COWELL-STEVENSON ROAD,5245,44,4,64,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7125,Cowell College Parkman House,Cowell College Parkman House,Cowell College Parkman House,CL PARKMAN,7125,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,510 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,510 COWELL-STEVENSON ROAD,5245,44,4,64,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,Cowell College Adams House,Cowell College Adams House,Cowell College Adams House,CL ADAMS,7126,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,516 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,516 COWELL-STEVENSON ROAD,5245,44,3,60,01/01/1966,10/01/1966,06/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,Cowell College Scholars House,Cowell College Scholars House,Cowell College Scholars House,CL SCHOL HSE,7127,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,508 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,508 COWELL-STEVENSON ROAD,5245,44,2,8,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,Cowell College House,Cowell College House,Cowell College House,CL COL HSE,7128,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,500 Cowell Service Road,Santa Cruz,Santa Cruz,CA,95064,500 COWELL SERVICE ROAD,5245,44,1,1,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7129,Cowell College Garage,Cowell College Garage,Cowell College Garage,CL COL GAR,7129,Cowell College,07 - Santa Cruz,C - Central Campus,R - Residential,GEN - General Use,500 Cowell Service Road,Santa Cruz,Santa Cruz,CA,95064,500 COWELL SERVICE ROAD,5245,44,1,2,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7130,Cowell College Academic Building,Cowell College Academic Building,Cowell College Academic Building,CL ACAD BLDG,7130,Cowell College,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,518 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,518 COWELL-STEVENSON ROAD,5245,44,2,21,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131,Cowell College Library,Cowell College Library,Cowell College Library,CL LIB STUDY,7131,Cowell College,07 - Santa Cruz,C - Central Campus,G - General,LIB - Library / Study,523 Cowell Service Road,Santa Cruz,Santa Cruz,CA,95064,523 COWELL SERVICE ROAD,5245,44,1,5,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,Cowell College Classroom Building,Cowell College Classroom Building,Cowell College Classroom Building,CL CLRM BLDG,7132,Cowell College,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,518 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,518 COWELL-STEVENSON ROAD,5245,44,1,1,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7133,Cowell College Faculty Wing,Cowell College Faculty Wing,Cowell College Faculty Wing,CL FAC WING,7133,Cowell College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,518 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,518 COWELL-STEVENSON ROAD,5245,44,2,22,01/01/1966,10/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,Cowell College Commons,Cowell College Commons,Cowell College Commons,CL COLL COM,7134,Cowell College,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,520 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,520 COWELL-STEVENSON ROAD,5245,44,3,105,01/01/1966,10/01/1966,09/01/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,Stevenson College House 1,Stevenson College House 1,Stevenson College House 1,ST HOUSE 1,7135,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,532 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,532 STEVENSON SERVICE ROAD,5245,44,4,49,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136,Stevenson College House 2,Stevenson College House 2,Stevenson College House 2,ST HOUSE 2,7136,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,534 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,534 STEVENSON SERVICE ROAD,5245,44,4,48,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7137,Stevenson College House 3,Stevenson College House 3,Stevenson College House 3,ST HOUSE 3,7137,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,536 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,536 STEVENSON SERVICE ROAD,5245,44,4,50,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7138,Stevenson College House 4,Stevenson College House 4,Stevenson College House 4,ST HOUSE 4,7138,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,538 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,538 STEVENSON SERVICE ROAD,5245,44,4,48,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,Stevenson College House 5,Stevenson College House 5,Stevenson College House 5,ST HOUSE 5,7139,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,541 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,541 STEVENSON SERVICE ROAD,5245,44,4,46,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7140,Stevenson College House 6,Stevenson College House 6,Stevenson College House 6,ST HOUSE 6,7140,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,543 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,543 STEVENSON SERVICE ROAD,5245,44,4,53,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,Stevenson College House 7,Stevenson College House 7,Stevenson College House 7,ST HOUSE 7,7141,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,545 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,545 STEVENSON SERVICE ROAD,5245,44,4,43,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,Stevenson College House 8,Stevenson College House 8,Stevenson College House 8,ST HOUSE 8,7142,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,547 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,547 STEVENSON SERVICE ROAD,5245,44,4,48,01/01/1966,07/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7143,Stevenson College Academic Building,Stevenson College Academic Building,Stevenson Academic,ST ACAD BLDG,7143,Stevenson College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,530 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,530 COWELL-STEVENSON ROAD,5245,44,3,79,01/01/1966,07/01/1966,06/01/2007,,,Cabling upgrade spring 2007.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,Stevenson College Commons,Stevenson College Commons,Stevenson College Commons,ST COLL COM,7144,Stevenson College,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,520 Cowell-Stevenson Road,Santa Cruz,Santa Cruz,CA,95064,520 COWELL-STEVENSON ROAD,5245,44,1,15,01/01/1966,07/01/1966,08/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7145,McHenry Library,McHenry Library,McHenry Library,MCHENRY LIB,7145,Central Core,07 - Santa Cruz,C - Central Campus,G - General,LIB - Library / Study,414 McHenry Road,Santa Cruz,Santa Cruz,CA,95064,414 MCHENRY ROAD,5245,44,5,606,01/01/1966,11/01/1966,09/01/2011,,,Major Addition completed 4/01/08. Renovation completed in summer 2011.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,Central Heating Plant,Central Heating Plant,Central Heating Plant,CTL HEAT PLT,7146,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,610 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,610 RED HILL ROAD,5245,44,2,24,01/01/1966,08/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,Crown College Leonardo House,Crown College Leonardo House,Crown College Leonardo House,CR LEONARDO,7147,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,605 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,605 CROWN SERVICE ROAD,5245,44,4,46,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,Crown College Maxwell House,Crown College Maxwell House,Crown College Maxwell House,CR MAXWELL,7148,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,615 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,615 CROWN SERVICE ROAD,5245,44,4,47,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,Crown College Harvey House,Crown College Harvey House,Crown College Harvey House,CR HARVEY,7149,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,625 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,625 CROWN SERVICE ROAD,5245,44,4,45,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,Crown College Galen House,Crown College Galen House,Crown College Galen House,CR GALEN,7150,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,618 Crown Road,Santa Cruz,Santa Cruz,CA,95064,618 CROWN ROAD,5245,44,4,42,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151,Crown College Gauss House,Crown College Gauss House,Crown College Gauss House,CR GAUSS,7151,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,685 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,685 CROWN SERVICE ROAD,5245,44,4,45,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,Crown College Descartes House,Crown College Descartes House,Crown College Descartes House,CR DESCARTES,7152,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,655 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,655 CROWN SERVICE ROAD,5245,44,4,47,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,Crown College Rutherford House,Crown College Rutherford House,Crown College Rutherford House,CR RUTHERFRD,7153,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,665 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,665 CROWN SERVICE ROAD,5245,44,4,45,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,Crown College Galileo House,Crown College Galileo House,Crown College Galileo House,CR GALILEO,7154,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,675 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,675 CROWN SERVICE ROAD,5245,44,4,42,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,Crown College Classroom Building,Crown College Classroom Building,Crown College Classroom Building,CR CLRM BLDG,7155,Crown College,07 - Santa Cruz,C - Central Campus,G - General,CLS - Classroom,624 Crown Road,Santa Cruz,Santa Cruz,CA,95064,624 CROWN ROAD,5245,44,3,15,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,Crown College Faculty Wing,Crown College Faculty Wing,Crown College Faculty Wing,CR FAC WING,7156,Crown College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,670 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,670 CROWN SERVICE ROAD,5245,44,2,34,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,Crown College Commons,Crown College Commons,Crown College Commons,CR COLL COM,7157,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,GEN - General Use,630 Crown Road,Santa Cruz,Santa Cruz,CA,95064,630 CROWN ROAD,5245,44,3,24,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158,Crown College Gatehouse,Crown College Gatehouse,Crown College Gatehouse,CR GATEHOUSE,7158,Crown College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,628 Crown Road,Santa Cruz,Santa Cruz,CA,95064,628 CROWN ROAD,5245,44,1,1,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,Crown College Admin Building,Crown College Admin Building,Crown College Admin Building,CR ADMIN,7159,Crown College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,620 Crown Road,Santa Cruz,Santa Cruz,CA,95064,620 CROWN ROAD,5245,44,2,11,01/01/1967,09/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,Crown College House,Crown College House,Crown College House,CR COL HSE,7160,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,660 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,660 CROWN SERVICE ROAD,5245,44,2,1,01/01/1968,11/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,Crown College Preceptors Apartments,Crown College Preceptors Apartments,Crown College Preceptors Apartments,CR PRECEPTOR,7161,Crown College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,602 Crown Road,Santa Cruz,Santa Cruz,CA,95064,602 CROWN ROAD,5245,44,1,2,01/01/1968,11/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,Crown College Library,Crown College Library,Crown College Library,CR LIB STUDY,7162,Crown College,07 - Santa Cruz,C - Central Campus,G - General,LIB - Library / Study,680 Crown Service Road,Santa Cruz,Santa Cruz,CA,95064,680 CROWN SERVICE ROAD,5245,44,4,12,01/01/1968,04/01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,Student Music East-KZSC Radio Station,Student Music East-KZSC Radio Station,Student Music East-KZSC Radio Station,STUD MUSIC E,7163,Crown-Merrill Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,631 Crown Road,Santa Cruz,Santa Cruz,CA,95064,631 CROWN ROAD,5245,44,2,16,01/01/1967,12/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,Merrill Garden House,Merrill Garden House,Merrill Garden House,ME GARDENHSE,7169,Merrill College,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,604 Merrill Road,Santa Cruz,Santa Cruz,CA,95064,604 MERRILL ROAD,5245,44,1,1,01/01/1966,09/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,Farm Library,Farm Library,Farm Library,FARM LIBRARY,7170,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,141 Farm Road,Santa Cruz,Santa Cruz,CA,95064,141 FARM ROAD,5245,44,1,1,01/01/1966,09/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,Astronomy Shop A,Astronomy Shop A,Astronomy Shop A,UCOLICK LABA,7171,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,624 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,624 RED HILL ROAD,5245,44,1,19,01/01/1966,12/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,Astronomy Shop B,Astronomy Shop B,Astronomy Shop B,UCOLICK LABB,7172,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,622 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,622 RED HILL ROAD,5245,44,1,17,01/01/1966,12/01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,Stevenson College House,Stevenson College House,Stevenson College House,ST COL HSE,7173,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,537 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,537 STEVENSON SERVICE ROAD,5245,44,2,1,01/01/1967,07/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,Stevenson Preceptor House,Stevenson Preceptor House,Stevenson Preceptor House,ST PRECEPTOR,7174,Stevenson College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,532 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,532 STEVENSON SERVICE ROAD,5245,44,1,1,01/01/1967,05/01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
